25822.87,-6162.39,5131.05,5152.73,16869.4,10668.12
25976.14,-6186.34,5102.83,5121.6,17154.86,10629.27
25360.18,-6179.88,5024.92,4877.34,17184.96,10715.7
24815.12,-6077.17,5174.58,4744.76,17962.15,11370.38
24602.97,-5816.24,5382.53,5320.95,18090.81,12464.33
24423.03,-5708.4,5503.97,5579.47,17876.52,13018.4
24325.27,-5187.34,5621.04,5775.34,17804.1,13241.65
24661.31,-5150.36,5737.97,5883.13,18102.63,14156.64
25337.21,-4654.81,5777.44,6369.19,18104.19,14264.43
26555.19,-4350.97,5739.53,6594.04,17977.31,14244.54
26570.93,-4950.39,5851.73,6759.63,17984.76,14480.36
25698.49,-5455.41,5735.07,6876.7,18548.64,14634.09
25127.79,-4809.07,5520.29,6830.67,18325.88,14897.56
25007.2,-4774.46,5284.47,10340.87,18059.72,14988.36
25004.3,-6140.94,5226.4,13874.92,18238.29,15122.02
25086.67,-5444.79,5286.47,13926.29,18543.91,14797.67
25363.3,-4812.9,5177.79,11559.51,18752.89,14965.57
26676.85,-4721.08,5184.48,9777.92,19024.79,14934
27241.48,-4705.87,5412.28,9529.3,19332.24,15196.81
27558.61,-4604.59,5662.11,11504.39,20330.49,15615.75
27097.17,-4485.3,5672.95,15604.86,20672.41,16078.84
26541.36,-5144.83,6029.1,14219.7,20808.52,16768.43
26409.09,-6067.81,6116.1,12351.46,20946.99,16848.88
26217.32,-5768.12,6092.2,12649.67,21127.65,16859.63
26162.02,-5696.76,6265.9,14074.18,21297.48,17105.8
27398.29,-5252.09,6382.7,15555.81,21516.36,17264.75
27530.02,-5379.73,6317.14,15943.53,21600.2,17592.67
27140.52,-5534.97,6418.16,15618.73,22276.68,18022.93
26839.09,-5459.86,6643.1,15814.69,22578.2,18216.26
26165.99,-5529.88,6446.38,17190.67,22594.39,18420.73
25573.13,-4502.42,6608.49,18360.71,22577.04,18432.64
24991.05,-4600.62,6676.19,18177.91,22881.32,18347.91
24916.75,-5288.97,6609.39,17610.64,23511.25,18512.02
25513.32,-4969.48,6633.56,18006.12,24251.06,18888.51
25664.42,-4399.23,6600.69,18313.93,24474.36,19486.19
25554.22,-4841.89,6540.13,19001.43,24781.76,19755.96
25454.23,-5886.83,6600.91,19887.83,25298.81,19944.64
25338.91,-5693.19,6527.33,19928.14,25727.03,20108.62
25179.52,-3982.96,6627.22,20021.66,26078.36,19939.47
24638.65,-3646.17,6753.03,20153.89,26480.84,19503.76
24108.04,-3559.61,6672.85,20170.21,26522.99,19140.17
24121.64,-3548.99,6819.21,19906.38,26686.3,19404.49
24610.02,-3908.26,7170.54,19664.22,27081.65,19649.99
25116.32,-4679.16,7788.12,19976.17,27994.18,19565.57
24878.85,-4704.98,8328.67,20438.95,28069.06,19191.27
24852.63,-4377.77,8730.22,20991.54,27895.22,18941.22
24765.84,-3679.7,8498.94,20979.73,27446.98,18404.32
24659.61,-3532,7928.6,21274.47,27123.79,18600.81
24146.62,-3591.05,7660.53,21575.76,26494.49,19384.29
23192.92,-3575.08,7659.68,21950.86,26002.23,20233.54
23181.73,-3658.48,7731.97,22516.35,25368.83,20584.65
23584.39,-3671.01,8008.51,22124.52,24170.03,21394.21
24282.1,-2977.35,8511.38,21965.67,23328.85,22250.86
24618.09,-2277.9,9371.96,22017.71,22403.12,23114.65
24557.62,-2537.86,9428.82,22149.9,21590.79,23698.96
24574.7,-1704.39,9169.67,22478.66,20798.62,24143.05
24392.75,-1720.94,8934.43,22852.43,19641.83,24567.79
23616.72,-2749.69,8574.22,23611.41,18608.66,25045.86
23820.35,-2933.25,8375.1,24190.37,17737.16,25225.68
23827.13,-1702.83,8471.6,24449.96,16238.13,25193.74
23928.14,-635.99,8820.79,24697.52,15632.16,24940.48
24330.49,-194.08,9736.76,24232.87,14804.85,24637.09
24532.33,-22.03,10073.06,24262.43,13784.92,24481.58
24747.69,81.17,10434.61,24204.55,13145.94,24972.46
24526.67,-243.81,10494.01,24135.82,12774.01,25425.65
24625.67,-729.42,10294.08,24502.85,12909.67,25627.98
24423.43,-652.36,10190.17,24418.21,13142.15,25458.11
24119.81,-122.46,10291.14,24618.27,13780.64,24913.95
23827.8,-53.38,10281.02,24655.91,13901.32,23839.04
23883.45,538.9,10670.79,25138.13,13806.11,22159.31
24342.93,1437.7,11022.75,24912.56,13651.49,18576.15
24928.13,1858.52,11207.07,24444.03,13794.16,17350.91
24916.04,1832.29,11279.8,24236.57,13730.61,15729.78
24077.13,1564,11160.15,24192.15,13693.99,14104.28
23690.17,2135.33,11064.76,23774.59,13694.57,12404.48
23365.69,2442.28,11147.35,23679.02,13928.3,10872.28
23021.49,2047.61,11368.73,23032.42,13686.28,9718.39
22496.54,2939.45,12009.36,23182.39,13308.9,8711.58
22383.45,3271.78,12455.28,23143.78,13115.4,7806.58
22460.82,2374.19,12655.74,23102.39,13089.98,7506.22
23043.97,2958.94,12768.03,22609.96,13036.37,7252.96
22230.17,4511.16,12992.71,22110.25,13106.52,6914.92
21607.42,5425.12,13139.7,21518.68,13295.97,6450.31
20994.18,6045.73,13101.48,21272.33,12689.81,6200.3
20641.91,6416.28,13319.25,21252.53,11642.02,5912.79
20412.91,6445.23,13711.88,21074.14,10542.18,5456.92
20304.58,5033.88,13656,20904.4,9768.74,4140.57
20205.22,4635.05,13944.04,21064.42,9076.29,3602.15
20525.02,5182.12,14015.18,20824.71,8139,3466.09
21153.97,5701.71,14045.77,20668.67,7211.71,3691.08
21142.91,6197.45,14244.27,20609.26,6330.26,4054.72
21204.63,6757.4,14429.66,19970.73,5399.97,4348.52
20860.52,7448.38,14682.43,19603.26,4635.68,5078.97
20248.39,8006.91,15209.96,19356.64,3679.04,6866.08
19557.28,7543.19,15467.77,19124.24,3331.09,7878.38
19134.19,7641.22,15834.18,18997.81,3000.54,7192.04
19119.12,8446.81,16102.12,19036.92,2770.6,6695.9
19804.83,7980.24,15945.67,19073,2653.94,6261.76
20304.13,8027.02,15911.78,19057.84,2641.05,5990.74
20444.35,9271.26,16041.24,18833.74,2782.2,5598.25
20074.51,9189.16,16202.28,17413.65,2346.45,5372.63
19581.13,7566.43,16411.39,16640.53,871.77,5281.03
19231.37,7865.8,16976.03,16290.45,-1523.28,3484.06
18899.39,9313.01,17289.68,15759.26,-2544.99,2822.16
19020.33,10297.79,17242.18,15641.48,-1549.28,3099.77
19247.38,10417.75,17235,15418.09,-250.81,3153.38
19577.92,10322.81,17237.68,15125.99,363.86,3015.35
20096.36,10192.63,17202.71,15054.99,-1430.57,2981.81
20555.88,9948.42,17294.09,14480.41,-1719.95,3197.62
20519.54,9262.52,18122.21,14453.29,-1338.48,3658.52
19990.71,9586.78,18414.22,13736.4,-1038.07,4091.69
19487.13,9886.65,18605.05,13144.56,-1328.31,4194.48
18945.59,9792.02,18903.85,13178.77,-1858.25,4019.89
19245.41,10261.71,19003.7,12560.26,-2176.49,4203.89
19000.04,10862.2,18797.71,12055.96,-1508.48,4548.27
18956.65,11638.8,18419.17,11647.95,-2667.76,4838.06
19035.68,11393.79,18079.35,11506.49,-3303.71,5037.4
19188.51,10936.01,17645.38,11352.85,-3337.96,5033.34
18990.5,11570.04,17577.01,10866.17,-3700.8,5144.61
18713.46,10715.7,17617.95,10254.26,-4265.52,5513.34
18018.03,11310.8,18090.14,9323,-5030.4,
17139.92,12951.55,18465.38,8594.69,-5764.01,
16818.07,12436.64,18399.24,8584.66,-5548.03,
16732.67,11176.61,18180.45,8348.87,-6142.19,
16997.84,11717.61,18070.96,8200.5,-7081.89,
17055.32,14062.09,17235.4,8198.09,-7184.5,
16838.85,16277.33,17450.49,8259.55,-7398.97,
16462.32,16039.77,17860.33,8053.87,-7229.81,
16027.91,15887.92,18304.52,8113.58,-7454.18,
15293.76,16201.74,18475.59,7897.47,-7834.54,
15282.92,15853.98,18289.35,7238.24,-7585.92,
15472.19,15516.03,18058.88,6949.66,-8601.78,
15737.63,15448.95,17828,7176.21,-8870.12,
15809.7,15925.96,17556.94,7127.78,-8817,
15831.59,15831.73,17804.9,6924.1,-9257.13,
15787.44,16074.51,18433.04,7137.77,-9551.2,
15545.15,17066.03,18973.42,7507.07,-9737.12,
15214.29,17302.74,19329.25,7554.61,-9712.28,
14721.09,16654.53,19759.39,7604.2,-9479.62,
14223.17,16087.62,20146.17,6914.74,-10322.89,
14371.5,16619.39,20220.87,6174.52,-10252.34,
14893.77,16382.05,20623.09,6330.57,-10180.63,
15228.42,16358.9,20244.96,6256.31,-10023.56,
15333.05,17556.63,19534.13,6389.79,-9941.33,
15405.16,16467,19249.92,6110.44,-9932.36,
15243.85,14897.12,19098.02,6365.35,-9654.35,
14960.53,15575.21,18812.43,6620.67,-9719.99,
14141.92,17616.39,18830.44,6617.81,-10271.34,
13530.72,18345.72,19032.96,6843.52,-10194.5,
13532.69,17967.37,19092.8,6591.73,-10423.91,
13957.74,16234.08,19027.74,6825.19,-10551.85,
14310.32,16042.45,18745.98,7171.3,-10659.33,
14725.96,15507.55,18531.02,7624.36,-10553.86,
14842.8,15065.92,18302.33,8829.04,-10267.55,
14776.93,15083.35,18086.79,9534.07,-10214.08,
14534.99,15354.99,18028.95,9554.76,-10397.1,
14163.28,15020.07,18024.85,8415.5,-10091.17,
14065.26,15364.58,18221.79,8270.38,-9754.51,
14078.5,17132.52,17852.97,7353.88,-9455.36,
14030.07,17721.37,17653.63,6875.09,-9302.08,
13981.28,17625.44,17365.04,7230.93,-8799.74,
14174.96,17834.33,16839.16,7817.42,-8365.69,
14086.31,18725.86,16590.67,8674.65,-8544.29,
13897.89,18328.96,16731.11,9385.92,-8275.29,
13704.78,17526.66,16997.88,8871.46,-8053.29,
13353.23,19005.48,17767.84,8711.8,-8083.39,
12738.87,19041.34,18216.88,8741.86,-7959.37,
12330.54,17871.48,18346.35,9449.34,-7554.03,
12310.96,19306.87,18331.5,9734,-7213.22,
12804.47,21599.75,18520.63,9819.09,-7081.62,
13085.78,22526.07,18618.52,10220.37,-7176.56,
12955.25,22487.45,18672.88,10134.16,-6534.02,
12539.48,21803.69,18695.89,10263.58,-6235.4,
12490.33,21519.57,18638.28,10914.56,-5608.42,
12551.74,21168.77,18414.85,12051.19,-5218.2,
12448.28,21205.03,18110.3,12744.4,-4749.26,
12167.05,21979.89,17729.98,12810.53,-4242.16,
12250.85,22478.75,17597.53,12759.83,-4126.47,
12654.67,21980.34,17740.59,12216.51,-4358.33,
12801.61,21876.25,17548.25,11938.94,-3865.36,
12260.79,21647.38,17328.61,12649.36,-3814.83,
11691.83,22169.29,17289.45,12996.01,-3943.14,
11491.37,20866.99,16963.05,13418.38,-3711.06,
11578.02,20433.15,16762.28,13341.63,-3444.06,
11551.71,20689.31,16731.6,13742.38,-3338.72,
11652.23,19672.96,16695.87,13874.03,-3501.76,
11629.8,18292.07,16435.79,14201.32,-3442.27,
11566.02,19168.75,16189.39,14780.81,-2758.88,
11438.7,19874.98,15947.37,14200.07,-2512.12,
11156.31,18449.14,15273.02,14186.16,-2310.41,
10958.13,18792.22,14932.35,13679.76,-1979.15,
10762.3,21056.48,14673.33,13164.32,-1623.14,
10580.13,21994.57,14745.76,13303.99,-1297.09,
10653.35,22336.67,15022.66,13407.33,-598.26,
11035.28,22164.44,15220.84,13839.46,521.2,
11123.76,22519.47,15424.6,14076.32,1534.75,
11196.9,22778.53,15695.08,14130.86,1558.87,
11354.28,22927.04,15502.51,13704.11,763.98,
11220.67,24715,15553.27,13388.77,20.2,
10794.99,25473.01,15793.73,13341.54,581.45,
10421.19,25261.75,15677.42,13318.53,1142.74,
10615.14,25323.34,15689.51,13365.58,1301.68,
11114.35,25283.07,15889.08,13599.58,2567.65,
11486.73,26462.43,15735.67,13520.82,5545.71,
11366.41,26905,15403.02,14011.96,4802.42,
11168.71,27055.96,15119.12,14029.85,4217.67,
11265.35,28837.15,15243.5,14345.32,4382.28,
11163.94,28170.34,15359.09,13855.88,5140.42,
10820.19,27710.46,15540.64,13416.33,5717.32,
10084.48,28939.76,15816.92,13613.09,5671.56,
10246.46,29941.13,15753.82,13665.14,5711.48,
10796.29,28076.02,15591.4,13588.74,5491.35,
11046.03,26391.47,15375.06,13550.44,5951.05,
10725.33,26897.02,14943.05,13569.66,6581.38,
10498.38,28303.64,14682.38,13500.93,6453.52,
10557.92,27758.58,14233.34,13440.68,6034.13,
10576.29,27460.36,13890.17,13559.44,5959.03,
10002.87,27037.59,13702.42,13064.11,6399.51,
10106.96,26781.34,13479.84,12606.55,6979.8,
10215.06,25841.33,13183.23,12542.11,7349.38,
10414.45,25325.04,13043.24,12445.91,7828.34,
10798.92,25225.27,12856.51,12721.79,8475.04,
11008.25,22068.87,12758.62,12779.58,8954.54,
10993.05,19968.23,12791.04,12934.42,9286.38,
10878.39,18133.35,12832.88,12990.44,9699.26,
10148.7,17715.48,12726.69,13015.99,10481.7,
9911.94,17226.75,12755.14,12994.5,11308.21,
10244,16366.97,12970.41,12508.97,11994.77,
10657.19,15829.05,13094.44,12405.02,12035.09,
10979.44,16100.06,13411.74,12308.56,12770.04,
11371.4,13684.36,13713.3,12113.09,13816.63,
11234.31,14405.13,13653.77,11963.73,14506.05,
10596.9,14731.66,13323.35,11893.72,14851.05,
9663.71,12852.77,12716.57,12156.12,15361.05,
9528.41,11204.3,12258.03,12266.37,15789.98,
9796.7,11656.69,12166.25,12335.05,16904.23,
10205.74,13437.83,12156.66,11586.58,17626.56,
10293.01,14154.76,12815.53,10871.92,18697.01,
10439.78,13884.91,13018.13,10692.82,19337.82,
10849.89,14032.03,12900.8,10574.69,19550.63,
10760.88,14199.09,12667.25,10661.38,19773.75,
9633.61,14007.33,12472.71,10774.84,20280.77,
9356.26,13941.99,12384.06,10752.18,20822.39,
9705.99,14294.84,12201.61,10789.6,21446.79,
10242.8,14389.21,12045.35,10607.24,21806.32,
10685.15,13724.76,12068.94,10663.7,22011.38,
10754.77,13645.02,12000.13,10241.77,21705.45,
10831.7,14638.81,11871.64,9741.58,20853.43,
10854.53,15334.74,11683.18,9866,19859.78,
10235.84,15623.42,11468.4,9549.23,19120.68,
9724.14,16502.77,11199.08,9170.74,18380.51,
9756.83,17609.92,10861.44,9040.25,17304.17,
9863.77,17086.76,10631.32,9603.11,16951.86,
10011.83,16686.69,10417.35,9680.44,16500.67,
10390.19,18690.14,10420.83,9727.93,15952.32,
10676.95,16554.59,10481.03,9172.08,15350.26,
10424.04,14791.74,10658.53,8451.8,14769.93,
9557.26,15303.48,10609.61,7840.83,14231.16,
9068.53,16380.22,10601.18,7776.48,13631.33,
8883.36,16282.69,10734.88,7629.58,12803.26,
9153.17,15551.26,10709.81,7745.08,12253.66,
9634.19,14545.96,10173.18,7635.91,11762.25,
10001.98,13499.37,10120.87,7782.45,11563.88,
10519.3,12673.85,10208.73,7642.91,11294.56,
10526.34,12036.47,10271.21,7770.63,10846.19,
9589.37,11577.17,10409.1,7669.98,11208.14,
9314.3,10762.44,10730.46,7066.54,11826.11,
9323.71,9374.86,10723.73,6860.24,13122.31,
9577.55,8431.11,10565.23,7190.92,13510.48,
9961.17,7930.65,10077.39,7076.98,14188.52,
9996.18,7547.83,9838,6941.41,14711.37,
10208.55,6724.13,9748.4,6962.81,14732.38,
10789.78,6600.15,9602.84,7071.67,14690.63,
10281.96,6811.36,9637.76,7054.77,14962.76,
9504.19,5884.65,9890.67,7035.68,15011.95,
8959.71,5506.07,10051.52,6343.81,14552.61,
9232.2,6228,9894.14,3353.61,14591.18,
9538.53,5788.45,9603.78,2351.13,14704.77,
9699.84,2907.6,9348.55,2547.13,14810.87,
9707.02,3758.37,9018,3773.76,14563.89,
9822.83,4802.65,8919,4454.08,14242.08,
10100.71,5245,8919.22,5370.05,14652.73,
9754.56,4729.51,8731.56,5814.05,14771.93,
9144.83,4430.53,8733.16,5308.99,14891.14,
9097.25,4087.05,8938.93,3489.95,14884.32,
9212.17,3784.95,8656.54,2731.49,14867.15,
9283.97,5068.89,8581.62,3327.75,14831.07,
9762.05,6647.83,8359.49,3762.16,14592.3,
10469.75,7729.38,7970.43,3808.77,14256.35,
10548.6,7998.57,7754.89,3758.95,14223.44,
10381.41,7798.15,7566.78,3215.63,14159.31,
9851.2,7507.43,7365.43,3188.65,14548.73,
9515.56,7116.98,7360.44,3108.6,14566.08,
9510.57,6442.24,7485.89,3207.2,14577.49,
9871.76,6558.9,7671.27,2999.07,15053.12,
10184.56,7167.87,7846.36,2723.6,15213.08,
10630.52,7091.79,7713.77,2986.81,14861.26,
10512.79,8512.81,7524.55,2559.22,15105.83,
10273.75,10348.76,7440.98,2014.74,15640.5,
10087.29,9513.2,7506.18,1948.29,16221.37,
10000.46,7781.47,7300.45,2549.72,16414.34,
9814.98,7359.32,7160.82,2810.65,16781.63,
9800.04,8756.44,7265,3013.92,17029.81,
9724.01,8455.28,7075.37,2944.44,16883.54,
9965.14,8167.5,6954.25,2252.62,16652.04,
10918.48,8113.4,7053.66,1747.6,16968.27,
10677.21,8256.34,7043.53,2119.81,17091.8,
10392.33,8164.96,6880.71,1992.62,16847.32,
10063.83,7285.29,6785.27,2183.76,17093.32,
10378.19,7222.1,6650.41,2450.36,17366.96,
10432.16,5863.24,6520.1,2890.17,17444.83,
10251.58,5407.29,6537.63,3047.82,17312.6,
10246.46,5135.65,6641.9,3196.23,17213.33,
10895.47,5683.69,6630.57,2820.06,17600.16,
11196.54,6375.83,6445.27,2315.41,17970.67,
11204.57,6570.41,6087.03,2307.16,18378.28,
10912.37,6520.01,5349.93,2690.2,18594.71,
10898.1,6847.22,3628.46,3034.66,18764.93,
10727.21,4990.49,3466.8,2987.92,18853.45,
10383.14,5751.04,4094.63,3437.95,18947.42,
10320.49,6423.33,4855.8,3931.76,18880.12,
10579.37,5330.49,5281.26,4098.47,18933.19,
10539.95,4479.9,5473.96,4473.57,18872.5,
10757.75,5348.15,5407.15,4292.1,19321.9,
10649.56,7260,4806.39,4201.48,19597.23,
10690.59,8332.15,3176.52,4586.35,19792.3,
10727.96,7749.5,2870.77,4651.73,20079.72,
10914.69,7310.89,2901.54,4933.27,20251.73,
10950.64,7038,3196.37,5156.92,20301.33,
11146.24,6897.39,3583.47,5746.31,20571.22,
10970.12,6933.78,3953.13,6219.25,21037.7,
11070.73,7643.18,4103.37,6460.61,22156.32,
11377.78,7883.24,3824.24,6147.1,22353.61,
11871.51,7664.36,3010.4,5766.29,22657.45,
12065.86,8002.14,2516.45,6115.08,23018.15,
12066.17,8514.42,2112.94,6177.07,23212.72,
11829.37,8617.83,2016.74,6300.91,23397.35,
12148.59,7978.63,2278.97,6675.08,23684.6,
12371.7,8022.74,2661.7,7112.61,23793.46,
11971.5,8205.54,2952.38,10677.44,23973.98,
11787.49,7460.87,3278.74,14263.44,24282.9,
11802.43,7445.66,3118.95,12180.3,24588.39,
12329.69,9232.55,2445.05,9963.54,24825.6,
12455.37,7689.33,1788.77,9161.11,24980.71,
12120.09,7101.91,1318.01,11560.05,25313.08,
11686.21,8043.21,916.95,14264.56,25987.25,
11852.51,9536.08,832.22,15013.25,26482.76,
12071.97,9783.86,1376.2,13905.78,27251.16,
12028.31,9425.3,1899.28,13398.14,27840.9,
11935.24,8995.97,1837.56,15206.53,28440.77,
12225.78,9089.44,1510.31,16401.4,28715.49,
12582.16,8668.14,803.18,16704.53,28472.04,
12700.56,8668.54,152.34,15833.73,27992.36,
13259.8,8619.04,-229.58,14982.3,27444.62,
13226.8,8425.98,-125.05,15422.2,26612.98,
13081.1,8041.96,330.95,16601.95,24859.27,
13294.58,8129.99,917.31,18165.11,23895.05,
13231.08,8840.46,1023.58,17772.84,22929.58,
13389.4,9656.84,603.3,18137.54,22225.26,
13655.82,9075.17,6.64,18821.43,21516.63,
14224.47,9431.9,-837.75,19471.52,20493.09,
14827.01,9249.01,-1251.29,20327.1,19702.04,
14657.86,8386.6,-1259.09,19991.69,18819.16,
14154,8975.41,-975.33,19231.63,17742.82,
13770.83,10664.64,-443.24,19254.24,17185.95,
13723.56,8739.27,-16.86,19292.15,16655.11,
14027.93,8819.37,-271.46,19828.91,15939.07,
14144.46,10389.39,-752.7,20093.55,15044.29,
14219.21,11440.44,-1210.35,20464.1,14161.63,
14750.26,11342.15,-1359.66,20999.04,13572.2,
15087.68,10710.26,-1437.7,21261.36,12939.55,
15228.47,10330.34,-1230.78,21699.74,12639.24,
14648.71,10499.05,-734.55,21009.25,12985.53,
14264.96,10267.24,-490.34,21104.11,13238.3,
14118.59,10605.64,-834.45,21291.9,13260.02,
14609.11,10795.31,-1075.18,21443.04,12973.58,
14891.94,10173.54,-1648.73,21755.44,12882.69,
15330.37,9844.06,-2013.76,21536.56,13271.26,
15807.24,9667.77,-2206.5,21947.83,13557.88,
16345.7,10199.5,-2082.75,22463.1,14034.89,
16745.29,10744.38,-1842.55,23260.35,14368.83,
16661.94,10243.16,-1690.7,23666.22,14598.23,
16403.14,10755.84,-1848.35,23546.79,14435.85,
16357.74,10260.15,-1929.07,23491.54,13991.18,
16305.3,9533.63,-2233.04,23876.23,13560.11,
16504.87,10740.94,-2445.67,24061.04,13441.17,
17221.09,11985.41,-2482.47,24375.22,13145.54,
17602.74,10898.23,-2170.96,24353.37,12423.21,
17508.91,9874.34,-2198.34,24978.65,12084.5,
17622.81,12989.28,-2158.92,24913.99,11534.54,
17347.21,13990.02,-2273.89,25070.66,10768.28,
17063.26,13919.2,-2345.6,25023.12,9780.87,
16595,13314.83,-2251.41,24685.74,8954.32,
16437.04,13063.35,-2351.26,24234.47,8295.67,
16206.6,13323.44,-2442.06,24438.72,7656.33,
15865.49,13179.12,-2444.65,24187.16,6604.35,
15504.92,13227.69,-2734.08,24204.99,6112.36,
15326.05,13750.5,-2823.9,24111.43,5575.77,
15209.25,13187.69,-2743.71,24169.76,4985.89,
15231.5,13053.58,-2554.85,23923.99,4338.84,
14920.84,13321.57,-2278.17,23788.02,3786.92,
13890.17,14040.55,-2268.27,23735.04,3261.7,
13805.93,14281.64,-2462.71,22902.33,2770.78,
13923.71,13700.1,-2640.11,22244.17,2324.55,
14121.58,13717.81,-2707.23,22249.61,2293.06,
13615.63,13285.13,-2750.45,22046.39,1963.94,
13000.6,12800.81,-2537.59,21946.71,549.12,
12477.89,14424.57,-2229.74,21617.81,-962.97,
12376.83,15183.74,-2125.92,21803.03,-1587.68,
11049.28,13605.73,-2226.35,21909.92,-1450.01,
10667.94,12691.64,-2217.83,21824.92,-1143.19,
10704.73,13939.05,-2264.34,21927.58,468,
11046.47,15991.16,-2389.04,20507.18,74.52,
11469.11,16789.39,-2484.87,20128.07,-592.51,
11560.63,16464.06,-2495.49,19708.06,-903.7,
11355.08,16635.18,-2310.95,19612.44,-825.62,
11143.87,16911.1,-2138.54,19735.88,-1024.29,
10613.57,17056.3,-1949.85,19460.37,-1603.2,
10500.61,17586.69,-1969.43,19695.21,-1999.93,
10846.1,18687.55,-1927.91,19864.55,-2587.98,
11346.79,18924.63,-1863.87,19673.63,-2724.54,
11848.41,18624.99,-1937.36,19223.56,-3048.62,
12747.38,19298.21,-1570.78,18515.99,-3798.69,
13480.15,20372.41,-1499.78,18388,-4401.95,
14048.8,20820.56,-1354,18027.44,-4561.2,
14501.77,20557.09,-1081.69,17529.87,-4413.45,
14695.72,21128.23,-1124.72,17001.45,-4875.2,
14429.97,21566.62,-1259.32,16472.04,-5024.38,
14078.41,20290.67,-990.58,16509.42,-5075.26,
13990.11,21166.19,-919.22,16463.48,-5724.5,
14186.2,21467.17,-878.95,16331.92,-6382.52,
14694.69,19392.85,-555.99,15368.01,-6924.01,
15473.44,18416.99,-659.05,14510.78,-7372.08,
15569.54,19952.18,-641.97,14091.3,-7496.72,
15300.85,22056.47,-515.27,13533.58,-8155.59,
15133.21,22909.64,-210.45,13426.9,-8206.39,
14788.03,23232.43,128.39,13117.22,-8647,
14549.89,22747.4,343.88,13007.61,-9315.64,
14006.35,21849.63,466.39,12732,-9411.47,
13716.02,20519.8,683.04,12233.59,-9329.15,
13874.56,19272.53,601.47,12192.29,-9270.59,
14293.59,18289.26,535.96,11688.4,-9184.66,
13527.69,16705.6,847.29,11049.24,-9375.22,
13003.46,15045.22,1277.91,10894.13,-9017.55,
12680.09,13937.49,1386.68,9518.24,-9394.22,
12359.22,13881.43,1981.6,9035.26,-9780.33,
11993.57,13564.13,2031.86,8602.05,-9738.32,
11532.53,12682.14,1978.61,8887.78,-10065.44,
11193.2,12794.21,2046.85,9225.2,-10224.87,
10860.73,12689.5,2031.06,9325.31,-10312.5,
10568.93,11227.09,2003.59,9358.18,-10439.47,
10153.92,10625.26,2182.33,8562.54,-10363.88,
9621.3,11667.48,2578.13,7620.83,-10680.47,
9110.4,9236.03,3108.02,7379.3,-10867.2,
8376.48,8714.88,3217.55,7239.94,-10717.8,
7963.34,10142.55,3214.83,7162.92,-10574.02,
7858.94,11780.35,3253.76,6886.73,-10215.37,
8117.1,12119.6,3355.67,7249.7,-10237.94,
8338.04,11720.73,3407.71,7349.87,-9931.96,
8725.36,11225.93,3610.85,7475.76,-9713.84,
8677.64,11310.8,4063.95,7083.94,-9958.18,
8335.27,10382.56,4559.46,6665.62,-9889.19,
8131.78,10243.11,4900.8,6893.91,-9858.73,
7991.79,10358.39,5163.88,6684.26,-9816.5,
8182.35,10304.61,5120.4,6475.46,-9764.1,
9260.69,10517.25,4924.04,6304.3,-9611.67,
9433.82,10979.62,4924.57,6280,-9247.14,
9945.7,12126.33,5044.31,6676.9,-9014.57,
10700.89,13342.48,5001.46,6887.85,-9094.17,
10955.99,14477.2,5443.99,6693.49,-8556.11,
11093.08,15968.73,5841.75,6149.02,-8154.74,
10929.41,16500.41,6093.18,5895.71,-7748.96,
10705.4,15589.34,6133.27,6301.13,-7455.25,
11622.48,16188.14,6320.94,6540.97,-7023.69,
11658.07,17571.44,6594.09,6834.51,-6562.69,
11387.9,16547.99,6857.25,6812.25,-6408.97,
11473.89,14179.87,6871.88,7384.92,-6168.33,
11898.31,15294.61,6975.75,8232.16,-6019.64,
12124.59,16379.86,7009.01,9688.02,-5945.21,
12148.72,16300.57,6945.82,10100.67,-5686.1,
11873.38,15653.07,7030.47,9044.18,-5548.34,
11542.3,15061.37,7771.62,8101.99,-5232.82,
11444.63,14928.38,9141.13,7967.53,-4602.01,
11406.41,14228.66,10547.48,7625.25,-4824.14,
11452.12,13275.14,11008.48,7105.97,-4344.68,
11228.12,12034.11,8841.08,7298.27,-3940.59,
11087.01,10805.43,7926.77,7789.9,-3701.6,
10695.9,9995.2,7724.92,8772.36,-3503.73,
10326.73,9425.83,7677.25,10209.62,-3154.4,
9970.49,9480.29,8116.84,10305.64,-2860.51,
9666.43,9602.44,9573.45,9469.76,-2886.51,
9388.24,8950.26,11261.96,8543.09,-2797.9,
9279.02,8209.87,11803.23,8036.88,-2665.22,
8675.1,7581.01,10951.35,8921.63,-2733.28,
7898.94,6015.67,9952.48,9741.13,-2653.05,
7531.2,5661.26,9383.87,10593.51,-2526.22,
7308.35,5974.96,9530.1,10884.45,-2142.19,
7489.99,4589.96,10114.09,10589.22,-1778.47,
7405.7,3004.65,11153.73,10941.27,-1349.45,
6952.91,2860.6,12319.48,11312.98,564.32,
6867.91,4229.94,12892.37,12101.72,1221.23,
6955.23,4699.72,12086.38,12355.47,951.51,
6136.48,3656.96,11411.27,11977.43,311.02,
4841.53,2962.86,10850.92,11998.83,381.26,
3804.22,2699.52,10899.71,12231.4,1336.83,
3916.33,2830.99,11531.95,13041.54,1958.64,
4792.75,3199.36,12366.13,13634.37,2183.8,
5419.15,3752.31,13148.93,13799.91,4452.88,
5850.49,4122.59,13878.84,13556.05,5204.95,
6185.36,4088.12,13681.06,13355.24,4695.79,
6613.89,5445.33,13031.38,13386.77,4150.87,
6733.63,7111.5,12692.44,13717.45,3974.53,
